timestamp,source_ip,destination_ip,protocol,packet_size,duration,flow_bytes_per_sec,packet_count,traffic_type
2023-01-01 07:57:00,192.168.1.222,192.168.2.222,UDP,788,1.6559040945960117,90700.52268295016,65,normal
2023-01-01 07:58:00,192.168.1.223,192.168.2.223,TCP,247,4.768707885246342,27400.84446953578,69,normal
2023-01-01 07:59:00,192.168.1.224,192.168.2.224,UDP,441,4.1434837603362835,72760.79343218669,147,video_stream
2023-01-01 08:00:00,192.168.1.225,192.168.2.225,UDP,575,3.364903740591695,87887.05494542736,48,video_stream
2023-01-01 08:01:00,192.168.1.226,192.168.2.226,UDP,1186,0.6966333645138465,5124.02501988556,37,file_transfer
2023-01-01 08:02:00,192.168.1.227,192.168.2.227,TCP,1483,2.4433467129355546,40367.11037961158,58,video_stream
2023-01-01 08:03:00,192.168.1.228,192.168.2.228,UDP,660,2.5799270187490793,76468.59417017193,173,DDoS_attack
2023-01-01 08:04:00,192.168.1.229,192.168.2.229,TCP,426,1.2395016559903627,46036.97006125112,134,normal
2023-01-01 08:05:00,192.168.1.230,192.168.2.230,UDP,1264,0.49183043236057955,27458.010349565935,22,normal
2023-01-01 08:06:00,192.168.1.231,192.168.2.231,TCP,1089,3.9059457893112945,22760.729533495814,45,normal
2023-01-01 08:07:00,192.168.1.232,192.168.2.232,UDP,314,0.6979717554095356,14020.308424721414,110,normal
2023-01-01 08:08:00,192.168.1.233,192.168.2.233,TCP,534,3.0120246777526964,85855.82642577194,35,video_stream
2023-01-01 08:09:00,192.168.1.234,192.168.2.234,TCP,1051,4.688600952029937,57960.184921904045,95,video_stream
2023-01-01 08:10:00,192.168.1.235,192.168.2.235,UDP,822,4.392915443730408,8562.109554154144,13,normal
2023-01-01 08:11:00,192.168.1.236,192.168.2.236,TCP,1441,1.4609878563713796,38875.452033492904,91,DDoS_attack
2023-01-01 08:12:00,192.168.1.237,192.168.2.237,TCP,131,4.2720983240012,37405.63142970588,175,file_transfer
2023-01-01 08:13:00,192.168.1.238,192.168.2.238,UDP,769,0.1016292799903981,18992.179880236836,136,normal
2023-01-01 08:14:00,192.168.1.239,192.168.2.239,TCP,384,0.1866702671049604,44115.25492174688,97,normal
2023-01-01 08:15:00,192.168.1.240,192.168.2.240,TCP,1428,3.0525105028300383,33877.83717392051,136,normal
2023-01-01 08:16:00,192.168.1.241,192.168.2.241,TCP,528,1.8875112738081947,34838.56684372607,129,normal
2023-01-01 08:17:00,192.168.1.242,192.168.2.242,UDP,385,1.9936581216798213,74163.62922100791,31,normal
2023-01-01 08:18:00,192.168.1.243,192.168.2.243,TCP,1267,2.8657613443265246,23103.075165014434,139,video_stream
2023-01-01 08:19:00,192.168.1.244,192.168.2.244,UDP,1142,1.039734032400117,64544.13592668019,40,normal
2023-01-01 08:20:00,192.168.1.245,192.168.2.245,TCP,117,1.1376012182608441,57494.312764212555,128,normal
2023-01-01 08:21:00,192.168.1.246,192.168.2.246,TCP,868,2.4745477763924373,57241.15872144886,20,DDoS_attack
2023-01-01 08:22:00,192.168.1.247,192.168.2.247,TCP,689,3.795842367284929,66637.72726803581,55,video_stream
2023-01-01 08:23:00,192.168.1.248,192.168.2.248,UDP,1494,3.13553898189718,55289.82158336974,105,DDoS_attack
2023-01-01 08:24:00,192.168.1.249,192.168.2.249,TCP,1298,1.5570397363605109,88046.25636979209,199,normal
2023-01-01 08:25:00,192.168.1.250,192.168.2.250,TCP,1109,2.208652169793714,67882.42910307572,19,normal
2023-01-01 08:26:00,192.168.1.251,192.168.2.251,UDP,293,0.9362573168949923,55149.36188576742,177,video_stream
2023-01-01 08:27:00,192.168.1.252,192.168.2.252,TCP,601,0.4656860902517004,83146.54890847685,137,normal
2023-01-01 08:28:00,192.168.1.253,192.168.2.253,UDP,1087,3.9352105996463314,61008.509928414496,161,normal
2023-01-01 08:29:00,192.168.1.254,192.168.2.254,UDP,1236,1.4003983050221536,29823.28053073272,108,video_stream
2023-01-01 08:30:00,192.168.1.0,192.168.2.0,TCP,213,0.9710553004711162,21502.39689948055,181,video_stream
2023-01-01 08:31:00,192.168.1.1,192.168.2.1,UDP,1345,3.488928472289665,16080.4507806052,121,normal
2023-01-01 08:32:00,192.168.1.2,192.168.2.2,TCP,1046,3.1284532040072115,90046.06604206406,69,normal
2023-01-01 08:33:00,192.168.1.3,192.168.2.3,UDP,930,3.2026291674659744,71303.40774800851,199,normal
2023-01-01 08:34:00,192.168.1.4,192.168.2.4,UDP,1387,1.221583563748407,93800.46537826775,96,normal
2023-01-01 08:35:00,192.168.1.5,192.168.2.5,TCP,1024,1.239963138957137,60725.88876577936,154,normal
2023-01-01 08:36:00,192.168.1.6,192.168.2.6,UDP,154,1.1819328859496319,47866.68726799634,74,normal
2023-01-01 08:37:00,192.168.1.7,192.168.2.7,UDP,899,0.9513877187452431,6911.932408118043,66,normal
2023-01-01 08:38:00,192.168.1.8,192.168.2.8,UDP,877,3.313045995552116,67492.58587305695,192,DDoS_attack
2023-01-01 08:39:00,192.168.1.9,192.168.2.9,UDP,261,4.255277837722067,58638.667217054885,115,video_stream
2023-01-01 08:40:00,192.168.1.10,192.168.2.10,UDP,186,3.6491556014156403,99030.68046517452,190,file_transfer
2023-01-01 08:41:00,192.168.1.11,192.168.2.11,TCP,154,3.981258805426662,24676.71900044206,193,normal
2023-01-01 08:42:00,192.168.1.12,192.168.2.12,UDP,1301,2.0835123025174793,53542.99817339675,18,normal
2023-01-01 08:43:00,192.168.1.13,192.168.2.13,TCP,1472,3.304971397322791,65444.77617668919,31,normal
2023-01-01 08:44:00,192.168.1.14,192.168.2.14,UDP,1131,1.8357575781793953,64814.52629949202,150,normal
2023-01-01 08:45:00,192.168.1.15,192.168.2.15,TCP,932,2.6749726476463365,56568.06075189187,98,normal
2023-01-01 08:46:00,192.168.1.16,192.168.2.16,TCP,412,2.4600107480208258,77915.87302239532,185,file_transfer
2023-01-01 08:47:00,192.168.1.17,192.168.2.17,UDP,858,0.9667470112048866,21293.139743154825,27,video_stream
2023-01-01 08:48:00,192.168.1.18,192.168.2.18,UDP,542,1.9966859256445912,72837.09282716717,124,video_stream
2023-01-01 08:49:00,192.168.1.19,192.168.2.19,UDP,427,4.82272914986352,62353.72257187583,177,normal
2023-01-01 08:50:00,192.168.1.20,192.168.2.20,TCP,1177,1.3180432628032164,89711.43606766275,154,DDoS_attack
2023-01-01 08:51:00,192.168.1.21,192.168.2.21,UDP,860,0.7556383077694947,84872.24946432459,152,normal
2023-01-01 08:52:00,192.168.1.22,192.168.2.22,TCP,1362,2.151045045957283,32199.556874122773,115,normal
2023-01-01 08:53:00,192.168.1.23,192.168.2.23,TCP,1352,3.9726549057147262,28347.495172540155,24,normal
2023-01-01 08:54:00,192.168.1.24,192.168.2.24,TCP,678,2.9525263259218644,98183.67906139234,72,file_transfer
2023-01-01 08:55:00,192.168.1.25,192.168.2.25,UDP,1174,3.4367766534673985,53199.2529106104,176,DDoS_attack
2023-01-01 08:56:00,192.168.1.26,192.168.2.26,UDP,1106,1.0295047560559183,90735.67542752925,22,normal
2023-01-01 08:57:00,192.168.1.27,192.168.2.27,TCP,1387,3.132846145737836,17224.221354267735,90,file_transfer
2023-01-01 08:58:00,192.168.1.28,192.168.2.28,TCP,195,1.6851519350662216,64639.072565217255,41,file_transfer
2023-01-01 08:59:00,192.168.1.29,192.168.2.29,UDP,1211,4.188086493178361,81176.15854869803,146,normal
2023-01-01 09:00:00,192.168.1.30,192.168.2.30,TCP,1201,3.1835641494526077,94792.12970905824,49,normal
2023-01-01 09:01:00,192.168.1.31,192.168.2.31,UDP,1411,1.07439576109895,34396.67396068532,157,normal
2023-01-01 09:02:00,192.168.1.32,192.168.2.32,TCP,1243,0.4166217312360221,72773.1358224812,91,DDoS_attack
2023-01-01 09:03:00,192.168.1.33,192.168.2.33,UDP,913,0.3089027255064604,54342.487894922284,86,normal
2023-01-01 09:04:00,192.168.1.34,192.168.2.34,TCP,590,1.91990198148569,7002.263680580351,85,file_transfer
2023-01-01 09:05:00,192.168.1.35,192.168.2.35,UDP,551,1.4026705696061363,69309.97399358539,181,normal
2023-01-01 09:06:00,192.168.1.36,192.168.2.36,TCP,264,3.26584160496629,69319.5592655465,47,file_transfer
2023-01-01 09:07:00,192.168.1.37,192.168.2.37,UDP,281,2.5467357913952298,93130.07367980716,197,normal
2023-01-01 09:08:00,192.168.1.38,192.168.2.38,UDP,568,1.4034944622263656,50233.932170728265,80,video_stream
2023-01-01 09:09:00,192.168.1.39,192.168.2.39,TCP,1009,0.8312651119558631,23794.84115034095,57,file_transfer
2023-01-01 09:10:00,192.168.1.40,192.168.2.40,TCP,834,0.723278837168503,5411.818521419236,27,file_transfer
2023-01-01 09:11:00,192.168.1.41,192.168.2.41,UDP,922,4.3368359214880465,42148.57648190466,153,file_transfer
2023-01-01 09:12:00,192.168.1.42,192.168.2.42,TCP,1043,1.2930420451838496,30889.75330767268,192,normal
2023-01-01 09:13:00,192.168.1.43,192.168.2.43,UDP,106,3.293382174763745,76347.74229636368,48,video_stream
2023-01-01 09:14:00,192.168.1.44,192.168.2.44,TCP,429,4.072361047132705,36072.50871926361,196,normal
2023-01-01 09:15:00,192.168.1.45,192.168.2.45,UDP,874,3.108998424805207,94958.04843516955,98,normal
2023-01-01 09:16:00,192.168.1.46,192.168.2.46,UDP,250,4.3118696350700345,96268.71009579064,71,video_stream
2023-01-01 09:17:00,192.168.1.47,192.168.2.47,UDP,1208,2.022729235489525,62469.950431553094,150,normal
2023-01-01 09:18:00,192.168.1.48,192.168.2.48,UDP,246,4.785488734179847,92937.36841447341,118,video_stream
2023-01-01 09:19:00,192.168.1.49,192.168.2.49,UDP,1014,0.752410520472675,76324.58010693507,90,DDoS_attack
2023-01-01 09:20:00,192.168.1.50,192.168.2.50,UDP,1408,0.6005326953219366,55139.10445653749,143,normal
2023-01-01 09:21:00,192.168.1.51,192.168.2.51,TCP,799,3.3275915164164735,18850.485606855033,86,video_stream
2023-01-01 09:22:00,192.168.1.52,192.168.2.52,TCP,181,4.7198725929249825,46401.19640787016,197,normal
2023-01-01 09:23:00,192.168.1.53,192.168.2.53,TCP,613,4.063528962018007,56526.57187289914,99,normal
2023-01-01 09:24:00,192.168.1.54,192.168.2.54,UDP,914,0.47444261124645204,86532.196492766,23,normal
2023-01-01 09:25:00,192.168.1.55,192.168.2.55,UDP,808,1.4689017982801105,48652.00427703082,104,DDoS_attack
2023-01-01 09:26:00,192.168.1.56,192.168.2.56,UDP,845,4.658562535705336,89869.7925951177,63,file_transfer
2023-01-01 09:27:00,192.168.1.57,192.168.2.57,UDP,1122,1.3399863207238445,67760.54892332343,141,DDoS_attack
2023-01-01 09:28:00,192.168.1.58,192.168.2.58,TCP,806,3.927735076555905,14562.907242313466,48,DDoS_attack
2023-01-01 09:29:00,192.168.1.59,192.168.2.59,TCP,570,4.143147760050648,99503.1555631842,81,normal
2023-01-01 09:30:00,192.168.1.60,192.168.2.60,UDP,1242,2.527715306958811,53196.03341463735,34,normal
2023-01-01 09:31:00,192.168.1.61,192.168.2.61,TCP,495,1.9931096582567462,39793.97134449881,86,video_stream
2023-01-01 09:32:00,192.168.1.62,192.168.2.62,TCP,360,2.3056097188568225,66252.26268248312,169,normal
2023-01-01 09:33:00,192.168.1.63,192.168.2.63,UDP,904,1.2121270023902846,11780.438084122869,196,normal
2023-01-01 09:34:00,192.168.1.64,192.168.2.64,TCP,1033,4.458015489031337,64017.32602858208,175,normal
2023-01-01 09:35:00,192.168.1.65,192.168.2.65,UDP,1379,2.308036317975814,50325.364049428026,129,video_stream
2023-01-01 09:36:00,192.168.1.66,192.168.2.66,TCP,1004,4.424051258234889,41260.73292985973,62,video_stream
2023-01-01 09:37:00,192.168.1.67,192.168.2.67,UDP,1349,0.6178980515407431,95348.98209671101,165,normal
2023-01-01 09:38:00,192.168.1.68,192.168.2.68,UDP,1176,4.9425488279006435,52731.43195647327,140,normal
2023-01-01 09:39:00,192.168.1.69,192.168.2.69,UDP,1039,2.2720381284737297,22692.630467523904,159,video_stream
2023-01-01 09:40:00,192.168.1.70,192.168.2.70,UDP,953,0.33437101993111684,46437.384458352564,105,video_stream
2023-01-01 09:41:00,192.168.1.71,192.168.2.71,TCP,1487,0.2863070563635291,92019.3530526946,175,normal
2023-01-01 09:42:00,192.168.1.72,192.168.2.72,UDP,1403,3.7564155616610093,18433.451661728872,81,file_transfer
2023-01-01 09:43:00,192.168.1.73,192.168.2.73,UDP,692,3.329274117598036,22181.746830135453,71,normal
2023-01-01 09:44:00,192.168.1.74,192.168.2.74,UDP,813,4.030439734825179,2289.927207951291,194,normal
2023-01-01 09:45:00,192.168.1.75,192.168.2.75,TCP,1281,0.6163009163687492,2404.814890180951,15,file_transfer
2023-01-01 09:46:00,192.168.1.76,192.168.2.76,UDP,731,0.2742972484741869,83109.77106889275,41,video_stream
2023-01-01 09:47:00,192.168.1.77,192.168.2.77,TCP,158,2.5920385182931347,73480.13807745263,108,normal
2023-01-01 09:48:00,192.168.1.78,192.168.2.78,UDP,227,1.9992166342655708,36149.064588743866,147,video_stream
2023-01-01 09:49:00,192.168.1.79,192.168.2.79,TCP,835,2.3635399896876836,70132.8045655297,140,video_stream
2023-01-01 09:50:00,192.168.1.80,192.168.2.80,TCP,820,4.958783203464343,40125.38670468705,196,file_transfer
2023-01-01 09:51:00,192.168.1.81,192.168.2.81,UDP,1238,4.856674792586284,95336.78280378492,85,file_transfer
2023-01-01 09:52:00,192.168.1.82,192.168.2.82,TCP,1332,4.717345409398645,96738.21546117745,186,video_stream
2023-01-01 09:53:00,192.168.1.83,192.168.2.83,UDP,625,3.940829116161602,39886.583805124996,68,normal
2023-01-01 09:54:00,192.168.1.84,192.168.2.84,UDP,620,1.8387226652587632,85567.96872774593,40,normal
2023-01-01 09:55:00,192.168.1.85,192.168.2.85,UDP,651,2.119441558287581,77535.81512804916,102,normal
2023-01-01 09:56:00,192.168.1.86,192.168.2.86,TCP,336,2.7931186142227302,31689.993780007142,78,normal
2023-01-01 09:57:00,192.168.1.87,192.168.2.87,TCP,1404,4.169618836383716,23971.94306120949,199,video_stream
2023-01-01 09:58:00,192.168.1.88,192.168.2.88,UDP,1482,0.43669287933951206,46365.23038889055,61,video_stream
2023-01-01 09:59:00,192.168.1.89,192.168.2.89,UDP,1324,2.179054740835952,78353.53522082622,98,normal
2023-01-01 10:00:00,192.168.1.90,192.168.2.90,TCP,1401,0.5048265509504166,96056.6106881458,136,normal
2023-01-01 10:01:00,192.168.1.91,192.168.2.91,UDP,1358,2.621822174210207,76594.32781779069,178,normal
2023-01-01 10:02:00,192.168.1.92,192.168.2.92,UDP,593,4.504614037630553,85665.49151681863,40,normal
2023-01-01 10:03:00,192.168.1.93,192.168.2.93,UDP,103,3.934176130363296,60703.36631088114,93,file_transfer
2023-01-01 10:04:00,192.168.1.94,192.168.2.94,TCP,765,1.216427845961239,83705.37525337047,136,normal
2023-01-01 10:05:00,192.168.1.95,192.168.2.95,TCP,541,4.882355163034083,78657.66494233835,159,video_stream
2023-01-01 10:06:00,192.168.1.96,192.168.2.96,TCP,128,3.3700169504274995,38321.56865070173,141,DDoS_attack
2023-01-01 10:07:00,192.168.1.97,192.168.2.97,UDP,1232,0.15109572704727503,55647.03990995139,22,normal
2023-01-01 10:08:00,192.168.1.98,192.168.2.98,UDP,709,1.3515260749575757,80670.55907697979,54,normal
2023-01-01 10:09:00,192.168.1.99,192.168.2.99,UDP,904,1.3774951696075912,5559.616684805681,136,normal
2023-01-01 10:10:00,192.168.1.100,192.168.2.100,TCP,174,0.4393461008007137,80999.84895322716,179,video_stream
2023-01-01 10:11:00,192.168.1.101,192.168.2.101,UDP,937,4.803149938572052,18610.92428085332,123,video_stream
2023-01-01 10:12:00,192.168.1.102,192.168.2.102,UDP,1269,2.4434509434220266,51953.67809502246,186,normal
2023-01-01 10:13:00,192.168.1.103,192.168.2.103,UDP,227,4.4894915271222215,81019.26851603782,29,video_stream
2023-01-01 10:14:00,192.168.1.104,192.168.2.104,UDP,141,1.678855966878679,26128.28673751279,90,file_transfer
2023-01-01 10:15:00,192.168.1.105,192.168.2.105,TCP,1479,0.7136444951208529,25334.93649130915,191,normal
2023-01-01 10:16:00,192.168.1.106,192.168.2.106,TCP,140,2.424246938540448,40873.67544776294,173,normal
2023-01-01 10:17:00,192.168.1.107,192.168.2.107,UDP,1033,0.6583875101001541,89569.63696018582,138,file_transfer
2023-01-01 10:18:00,192.168.1.108,192.168.2.108,TCP,133,2.481475964589946,1043.8353622835805,152,video_stream
2023-01-01 10:19:00,192.168.1.109,192.168.2.109,TCP,1140,4.6094561879750975,90236.92656755156,26,file_transfer
2023-01-01 10:20:00,192.168.1.110,192.168.2.110,UDP,1276,2.6517638949876425,16226.89543951917,161,video_stream
2023-01-01 10:21:00,192.168.1.111,192.168.2.111,UDP,1097,3.1208486617859093,99018.55123068072,67,file_transfer
2023-01-01 10:22:00,192.168.1.112,192.168.2.112,TCP,687,0.8675283411716608,95529.85231080835,81,normal
2023-01-01 10:23:00,192.168.1.113,192.168.2.113,UDP,441,0.3143045668118505,49972.843769537045,118,file_transfer
2023-01-01 10:24:00,192.168.1.114,192.168.2.114,TCP,126,0.6429590146810545,51759.30453345019,32,DDoS_attack
2023-01-01 10:25:00,192.168.1.115,192.168.2.115,UDP,1410,3.032804720853392,48673.384687309575,183,video_stream
2023-01-01 10:26:00,192.168.1.116,192.168.2.116,TCP,745,0.5655573250622928,63908.92092029274,81,normal
2023-01-01 10:27:00,192.168.1.117,192.168.2.117,UDP,830,1.9423651607124262,9981.448521258173,17,normal
2023-01-01 10:28:00,192.168.1.118,192.168.2.118,TCP,267,2.7954505082449645,4229.1768858150845,68,normal
2023-01-01 10:29:00,192.168.1.119,192.168.2.119,TCP,709,2.0043987132862506,6712.589913173987,120,normal
2023-01-01 10:30:00,192.168.1.120,192.168.2.120,TCP,367,0.9020506271799773,44992.16957490992,196,normal
2023-01-01 10:31:00,192.168.1.121,192.168.2.121,UDP,920,1.441577406819122,28279.245982728855,22,video_stream
2023-01-01 10:32:00,192.168.1.122,192.168.2.122,TCP,554,4.648755910958028,62581.91667472838,176,video_stream
2023-01-01 10:33:00,192.168.1.123,192.168.2.123,TCP,1005,3.4123131503731416,99251.78664810312,165,normal
2023-01-01 10:34:00,192.168.1.124,192.168.2.124,UDP,1021,2.5306344095314444,39245.99413457012,198,video_stream
2023-01-01 10:35:00,192.168.1.125,192.168.2.125,UDP,1080,0.16230296093577826,57810.284156346825,25,normal
2023-01-01 10:36:00,192.168.1.126,192.168.2.126,TCP,801,4.962835462398404,42144.78569482621,128,normal
2023-01-01 10:37:00,192.168.1.127,192.168.2.127,TCP,733,3.3901291809837524,84879.89510446407,11,normal
2023-01-01 10:38:00,192.168.1.128,192.168.2.128,UDP,229,1.6529201389902304,90321.40394276158,154,video_stream
2023-01-01 10:39:00,192.168.1.129,192.168.2.129,UDP,1119,4.408416433989407,87858.20560832074,39,normal
2023-01-01 10:40:00,192.168.1.130,192.168.2.130,UDP,1486,1.3663149394299088,97462.8516292465,112,normal
2023-01-01 10:41:00,192.168.1.131,192.168.2.131,UDP,918,2.765681237995483,3724.399328901114,22,normal
2023-01-01 10:42:00,192.168.1.132,192.168.2.132,UDP,792,3.2167467422761433,84141.80005240758,105,file_transfer
2023-01-01 10:43:00,192.168.1.133,192.168.2.133,TCP,1415,1.1832105201232697,75425.44513087024,103,normal
2023-01-01 10:44:00,192.168.1.134,192.168.2.134,UDP,1494,4.89414666612292,23640.746530636112,91,video_stream
2023-01-01 10:45:00,192.168.1.135,192.168.2.135,TCP,893,3.7661403392970882,95675.68924536523,22,video_stream
2023-01-01 10:46:00,192.168.1.136,192.168.2.136,TCP,128,2.8332848050042427,15669.614894764602,180,file_transfer
2023-01-01 10:47:00,192.168.1.137,192.168.2.137,TCP,248,0.9849135310589744,68275.44278625693,103,DDoS_attack
2023-01-01 10:48:00,192.168.1.138,192.168.2.138,UDP,1419,0.36390521429032807,23264.131464775335,158,normal
2023-01-01 10:49:00,192.168.1.139,192.168.2.139,TCP,110,1.6682931793528193,43706.68422863339,121,normal
2023-01-01 10:50:00,192.168.1.140,192.168.2.140,TCP,775,3.790617945975674,72196.82979751233,64,file_transfer
2023-01-01 10:51:00,192.168.1.141,192.168.2.141,UDP,1236,1.419723361679923,56769.13956127162,90,normal
2023-01-01 10:52:00,192.168.1.142,192.168.2.142,TCP,286,2.7438254804279754,43322.681301483055,177,video_stream
2023-01-01 10:53:00,192.168.1.143,192.168.2.143,TCP,906,3.6669411659806417,33307.504662266736,125,video_stream
2023-01-01 10:54:00,192.168.1.144,192.168.2.144,UDP,843,0.6289242017676754,84126.30591517025,152,video_stream
2023-01-01 10:55:00,192.168.1.145,192.168.2.145,TCP,1350,3.45796027896778,15237.620681166558,189,DDoS_attack
2023-01-01 10:56:00,192.168.1.146,192.168.2.146,TCP,1433,0.5501673497792191,43580.18477645021,117,DDoS_attack
2023-01-01 10:57:00,192.168.1.147,192.168.2.147,TCP,197,4.829135736422283,90471.99960573907,62,file_transfer
2023-01-01 10:58:00,192.168.1.148,192.168.2.148,UDP,154,2.493131237318204,84739.1054955368,137,normal
2023-01-01 10:59:00,192.168.1.149,192.168.2.149,UDP,722,0.8383129277783992,40693.23448483162,189,file_transfer
2023-01-01 11:00:00,192.168.1.150,192.168.2.150,UDP,763,1.777679816564378,76547.72799652952,167,normal
2023-01-01 11:01:00,192.168.1.151,192.168.2.151,TCP,857,2.1257406015467812,82492.92224017707,170,normal
2023-01-01 11:02:00,192.168.1.152,192.168.2.152,TCP,505,3.8151065542750335,88999.85497635935,66,file_transfer
2023-01-01 11:03:00,192.168.1.153,192.168.2.153,UDP,168,3.742776551775386,54906.07113587357,61,normal
2023-01-01 11:04:00,192.168.1.154,192.168.2.154,TCP,1435,3.0985084761529222,21241.62771941647,146,normal
2023-01-01 11:05:00,192.168.1.155,192.168.2.155,TCP,1412,0.6190604915366155,26275.598573889234,191,normal
2023-01-01 11:06:00,192.168.1.156,192.168.2.156,UDP,850,0.8426899207796006,30273.772730118817,120,file_transfer
2023-01-01 11:07:00,192.168.1.157,192.168.2.157,UDP,1271,0.5594089111632276,59786.445600151936,10,video_stream
2023-01-01 11:08:00,192.168.1.158,192.168.2.158,TCP,1367,2.928146638108996,4248.152788732235,53,video_stream
2023-01-01 11:09:00,192.168.1.159,192.168.2.159,TCP,1057,4.39797836340588,63968.20440921686,84,normal
2023-01-01 11:10:00,192.168.1.160,192.168.2.160,TCP,464,2.225622510048382,37071.069604394965,107,file_transfer
2023-01-01 11:11:00,192.168.1.161,192.168.2.161,UDP,581,0.8881560523929564,30228.938446474574,18,file_transfer
2023-01-01 11:12:00,192.168.1.162,192.168.2.162,UDP,300,2.8344073932299385,88070.16050208452,41,normal
2023-01-01 11:13:00,192.168.1.163,192.168.2.163,UDP,253,4.077585862641978,46540.23716249909,24,normal
2023-01-01 11:14:00,192.168.1.164,192.168.2.164,UDP,172,3.7343891014133574,10410.251507736586,149,normal
2023-01-01 11:15:00,192.168.1.165,192.168.2.165,TCP,812,4.4191088204076046,82847.93003459845,194,DDoS_attack
2023-01-01 11:16:00,192.168.1.166,192.168.2.166,UDP,395,1.4617202765194526,5716.484486214154,145,video_stream
2023-01-01 11:17:00,192.168.1.167,192.168.2.167,UDP,1140,1.050373949612097,72948.17319265146,81,DDoS_attack
2023-01-01 11:18:00,192.168.1.168,192.168.2.168,UDP,1340,4.4111007811155,77616.71595529585,164,normal
2023-01-01 11:19:00,192.168.1.169,192.168.2.169,UDP,160,3.3220455326123135,35907.65798695696,199,file_transfer
2023-01-01 11:20:00,192.168.1.170,192.168.2.170,UDP,1038,1.6235517570370157,82653.99777150089,21,file_transfer
2023-01-01 11:21:00,192.168.1.171,192.168.2.171,TCP,141,3.7375054478052956,52050.281179788886,74,video_stream
2023-01-01 11:22:00,192.168.1.172,192.168.2.172,TCP,124,4.094080083953803,46866.07167400688,116,DDoS_attack
2023-01-01 11:23:00,192.168.1.173,192.168.2.173,UDP,1162,3.113393377671549,5494.924865400562,51,normal
2023-01-01 11:24:00,192.168.1.174,192.168.2.174,TCP,230,3.4706321384115846,29712.890171241685,199,normal
2023-01-01 11:25:00,192.168.1.175,192.168.2.175,UDP,1352,1.9387735317690653,93169.98711764468,124,video_stream
2023-01-01 11:26:00,192.168.1.176,192.168.2.176,UDP,207,2.739608769980892,39790.5723650665,148,file_transfer
2023-01-01 11:27:00,192.168.1.177,192.168.2.177,TCP,271,2.6683799365581953,55123.35153512006,112,video_stream
2023-01-01 11:28:00,192.168.1.178,192.168.2.178,TCP,201,4.255434176540782,53670.146219440925,180,normal
2023-01-01 11:29:00,192.168.1.179,192.168.2.179,UDP,965,4.215823503382694,59452.67789244664,104,video_stream
2023-01-01 11:30:00,192.168.1.180,192.168.2.180,UDP,623,4.180134299800511,7071.764608684979,26,normal
2023-01-01 11:31:00,192.168.1.181,192.168.2.181,UDP,374,0.1540549098860824,36855.4492250741,169,normal
2023-01-01 11:32:00,192.168.1.182,192.168.2.182,TCP,1167,3.772772873897553,72589.69911437287,94,video_stream
2023-01-01 11:33:00,192.168.1.183,192.168.2.183,UDP,916,3.817514311543924,20855.46485622531,177,file_transfer
2023-01-01 11:34:00,192.168.1.184,192.168.2.184,UDP,1056,3.4240562319901953,21154.259377089682,160,normal
2023-01-01 11:35:00,192.168.1.185,192.168.2.185,UDP,1140,3.805696823668118,1998.970062213448,65,normal
2023-01-01 11:36:00,192.168.1.186,192.168.2.186,TCP,429,4.225654820333872,44310.710734212764,143,normal
2023-01-01 11:37:00,192.168.1.187,192.168.2.187,UDP,111,2.40456336509875,88390.70368666878,95,normal
2023-01-01 11:38:00,192.168.1.188,192.168.2.188,UDP,1441,2.560046046093391,6138.193415143593,187,file_transfer
2023-01-01 11:39:00,192.168.1.189,192.168.2.189,TCP,315,0.7110988788658134,19920.75224010426,111,DDoS_attack
2023-01-01 11:40:00,192.168.1.190,192.168.2.190,UDP,438,1.9883418269320732,31698.369295932753,174,normal
2023-01-01 11:41:00,192.168.1.191,192.168.2.191,UDP,760,3.2524893815677434,73440.74891985707,63,file_transfer
2023-01-01 11:42:00,192.168.1.192,192.168.2.192,TCP,1204,3.9239589031216453,64422.92368745607,186,file_transfer
2023-01-01 11:43:00,192.168.1.193,192.168.2.193,UDP,473,1.1643245786869318,42178.44655360365,124,file_transfer
2023-01-01 11:44:00,192.168.1.194,192.168.2.194,TCP,1075,0.7753322058802535,76147.8249865792,148,normal
2023-01-01 11:45:00,192.168.1.195,192.168.2.195,TCP,809,3.348905822052412,61353.47015403329,97,DDoS_attack
2023-01-01 11:46:00,192.168.1.196,192.168.2.196,UDP,1323,0.10921142927206215,89708.03916606469,58,normal
2023-01-01 11:47:00,192.168.1.197,192.168.2.197,UDP,565,0.9740256631059162,81984.6481647306,158,normal
2023-01-01 11:48:00,192.168.1.198,192.168.2.198,UDP,1212,0.24244976368537333,26028.547002830855,124,normal
2023-01-01 11:49:00,192.168.1.199,192.168.2.199,UDP,1391,0.9177370774888676,27872.41918578582,72,normal
2023-01-01 11:50:00,192.168.1.200,192.168.2.200,TCP,588,0.9884644716349756,13410.291103446178,113,normal
2023-01-01 11:51:00,192.168.1.201,192.168.2.201,UDP,146,1.9996006142769318,34359.507846028195,92,normal
2023-01-01 11:52:00,192.168.1.202,192.168.2.202,TCP,1411,2.071402910964124,99954.84795319034,112,normal
2023-01-01 11:53:00,192.168.1.203,192.168.2.203,UDP,877,4.383886105990165,41169.36569289104,165,file_transfer
2023-01-01 11:54:00,192.168.1.204,192.168.2.204,UDP,1139,2.5995375912442436,22828.35503422153,26,file_transfer
